TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,PLAYER_NAME
1610612753,ORL,2024-04-01T00:00:00,73,43,30,0.589,1300.06,300,500,0.6,36,106,0.34,152,190,0.8,109,211,320,91,90,35,20,38,146,175,788,79,1383.5,3,0,1345.0,1,1,5,2,1,1,1,1,3,3,2,2,1,6,1,1,1,1,1,2,1,8,7,1,1,1,1,1,1,1,Moritz Wagner
-1,TOT,2024-03-20T00:00:00,10,2,8,0.2,61.223333333333336,7,24,0.292,7,20,0.35,2,2,1.0,3,11,14,1,2,4,1,0,8,2,23,-6,54.3,0,0,55.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Ish Wainright
1610612756,PHX,2024-03-20T00:00:00,3,1,2,0.333,15.34,1,6,0.167,1,4,0.25,0,0,0.0,3,2,5,1,1,2,0,0,4,0,3,-6,15.5,0,0,14.0,4,3,1,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,1,1,4,4,4,4,1,1,4,Ish Wainright
1610612757,POR,2024-01-03T00:00:00,7,1,6,0.143,45.88333333333333,6,18,0.333,6,16,0.375,2,2,1.0,0,9,9,0,1,2,1,0,4,2,20,0,38.8,0,0,41.0,3,3,2,4,3,3,3,3,3,3,1,3,3,1,4,3,3,4,3,3,3,1,1,3,3,3,3,1,1,3,Ish Wainright
1610612757,POR,2024-04-01T00:00:00,66,16,50,0.242,1506.3416666666667,212,447,0.474,35,124,0.282,110,146,0.753,129,295,424,65,59,40,21,52,157,118,569,-296,1299.3,7,0,1215.0,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,Jabari Walker
1610612754,IND,2024-04-01T00:00:00,31,16,15,0.516,328.37333333333333,42,105,0.4,20,52,0.385,8,9,0.889,12,46,58,39,16,14,11,1,29,12,112,15,299.1,0,0,279.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jarace Walker
1610612751,BKN,2024-04-01T00:00:00,54,22,32,0.407,912.3233333333334,193,451,0.428,100,251,0.398,43,57,0.754,11,102,113,67,47,29,16,21,67,42,529,61,853.1,0,0,899.0,5,5,3,5,5,4,4,2,2,3,2,5,5,5,5,4,4,4,3,4,3,2,2,5,4,1,4,1,1,4,Lonnie Walker IV
1610612760,OKC,2024-04-02T00:00:00,75,52,23,0.693,1541.4966666666667,200,401,0.499,91,214,0.425,25,33,0.758,48,124,172,103,39,61,32,20,119,36,516,102,1116.9,0,0,1068.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cason Wallace
1610612738,BOS,2024-03-22T00:00:00,6,6,0,1.0,39.95,3,8,0.375,0,4,0.0,0,0,0.0,3,10,13,4,2,2,1,0,6,0,6,34,34.6,0,0,29.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jordan Walsh
-1,TOT,2024-04-02T00:00:00,67,25,42,0.373,2023.0183333333334,322,744,0.433,117,375,0.312,91,133,0.684,79,290,369,127,87,62,53,38,160,111,852,-176,1743.3,3,0,1695.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,P.J. Washington
